alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.09086707876550228,0.0008613366799465894,0.2851169162965366,0.470408585428031,2.6189637605256166e-06,1.998828004198816e-05,876.2175804929593,39.361000061035156,-127.0619964599609,16.30999946594238,-187.3090057373047,707.0499877929688,125.9369964599609,-127.0619964599609,707.0499877929688,-0.9480000138282776,0.9530000090599059,0.6619223401186576,101.4978984832764,-22.23584938049316,123.7337478637695,-1.182053577332908,0.2589606848813568,-1.4410142622142648,2.9739999771118164,260.3976469605105,1.4032036503169178,80.3976469605104,-0.01164608918013877,0.003333333333333334,1.7993799173597649,0.0,0.0,0.0,0.0,0.0,0.0
0.08987132060809466,0.00966707344440465,0.2851191001272277,0.4703485528030896,4.0320739177757145e-06,3.927908585898976e-05,868.6418059291212,39.361000061035156,-127.0619964599609,16.30999946594238,-191.6750030517578,698.739013671875,121.2470016479492,-127.0619964599609,698.739013671875,-0.9480000138282776,0.9509999752044678,0.658127450589871,100.043478012085,-22.23584938049316,122.27932739257808,0.7054390856573262,-0.1567922024251725,0.8622312880824987,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.007051325080602569,0.006666666666666667,1.452999479033415,101.18158550262449,-22.55216236114502,123.7337478637695,-2.068457451716121,0.4644478277048042,-2.5329052794209246
0.08718002000129536,0.003906407154971703,0.2851471182806224,0.4704178898111246,5.178713963466253e-06,1.22745636250976e-05,869.8849936273385,42.4370002746582,-123.8479995727539,19.06100082397461,-189.40899658203116,702.1420288085938,123.11199951171879,-123.8479995727539,702.1420288085938,-0.9359999895095824,0.9520000219345092,0.6647936606245017,101.20145511627199,-21.67339992523193,122.8748550415039,2.141332049673661,-0.4585897093275262,2.599921759001186,2.9739999771118164,260.3976469605105,1.4032036503169178,80.3976469605104,0.021159103366779158,0.01,1.1008899402014891,201.95227375030518,-44.788011741638186,246.7402854919434,-2.306764697553912,0.5155320689328964,-2.822296766486808
0.09482822079911278,0.02254565899585259,0.2851901034874169,0.4704542824654583,-1.3352451254694529e-05,8.283240964246374e-06,869.5088619274419,39.361000061035156,-127.0619964599609,16.30999946594238,-189.08099365234384,699.885009765625,123.9369964599609,-127.0619964599609,699.885009765625,-0.9480000138282776,0.9520000219345092,0.6587891606255585,100.24402732849121,-22.23584938049316,122.4798767089844,2.789269651114789,-0.6187079818783521,3.407977632993141,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.027824796403825517,0.013333333333333329,0.8737455348727052,302.5747403144836,-66.74263639450074,369.3173767089844,-0.8833791298884184,0.207841113056547,-1.091220242944965
0.0914678106086468,-0.01476691893466864,0.2851703783501238,0.4704280502872701,-1.7234408892508044e-06,2.244560242212201e-05,871.6740749155983,42.4370002746582,-123.8479995727539,19.06100082397461,-188.91900634765616,703.1220092773438,128.8690032958984,-123.8479995727539,703.1220092773438,-0.9359999895095824,0.9509999752044678,0.6645534453467361,101.3729516983032,-21.67339992523193,123.04635162353519,2.695109514755352,-0.5762107680304255,3.271320282785778,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.026586081095638682,0.01666666666666667,0.8192663581346907,403.2974815368652,-88.69726104736328,491.9947425842286,1.5819217205058058,-0.3308077325463921,1.912729453052199
0.08899200243385094,0.02349822156244841,0.2851293023090409,0.4704783137714726,-9.950793077861952e-07,1.7855362506119518e-05,868.2902189984528,41.24499893188477,-122.61199951171879,18.66200065612793,-189.40899658203116,702.1420288085938,123.11199951171879,-122.61199951171879,702.1420288085938,-0.9380000233650208,0.9520000219345092,0.6674381636653075,101.41775512695308,-21.45709991455078,122.8748550415039,2.027351124587919,-0.4289295852358979,2.456280709823817,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.01999010057016262,0.02,0.878497435325803,504.1059710502624,-110.65188570022579,614.7578567504884,4.324111303440877,-0.9282671075007808,5.252378410941658
0.09050201169374816,0.02422154431104673,0.285162646543605,0.4704006525703288,-8.644717300776428e-06,2.108786724211442e-05,876.7872659478944,43.15999984741211,-126.2269973754883,18.03899955749512,-191.92999267578116,705.2540283203125,128.8329925537109,-126.2269973754883,705.2540283203125,-0.9380000233650208,0.9499999880790708,0.660396259654659,101.3297304153442,-22.08972454071045,123.41945495605472,1.1971521303152672,-0.2609773132090011,1.458129443524268,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.01181442134907706,0.02333333333333333,0.9890251499029612,605.5013244628906,-132.2171356201172,737.7184600830078,6.685341623112513,-1.430837284133943,8.116178907246455
0.09410872131341924,0.006948904204335804,0.2851488124463254,0.4704672904885305,2.7525536883121765e-07,5.124781605184148e-05,876.4629733858258,43.15999984741211,-126.2269973754883,18.03899955749512,-187.0570068359375,706.77197265625,125.7779998779297,-126.2269973754883,706.77197265625,-0.9380000233650208,0.9530000090599059,0.6623725050678225,101.5953706741333,-22.08972454071045,123.68509521484378,0.4861296664485971,-0.1056984225921135,0.5918280890407106,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.004784958834471461,0.02666666666666667,1.144189002893237,706.8750672340393,-153.99054784774782,860.8656150817873,8.297593250564105,-1.7757907333563918,10.0733839839205
0.09562609528818304,0.01901556116575875,0.2851837488269665,0.4704633461712193,3.7372150346048896e-06,6.316384903706783e-05,874.3848626603012,40.54100036621094,-120.1240005493164,19.71999931335449,-189.3249969482422,709.6060180664062,131.3399963378906,-120.1240005493164,709.6060180664062,-0.9359999895095824,0.9509999752044678,0.6741676836943411,103.1593530654907,-21.02170009613037,124.1810531616211,0.05104707652976268,-0.01040231740220037,0.06144939393196305,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,0.0004948371137744092,0.03,1.304839595545717,808.337617778778,-176.08027238845818,984.4178901672364,9.139234148946038,-1.959128601256949,11.09836275020299
0.09422299196115716,0.05010855788157187,0.2852202540032059,0.4705423839323704,-1.530566694596391e-05,4.079141255861063e-05,871.8851444793762,38.15499877929688,-122.9499969482422,11.826000213623052,-183.6300048828125,707.5980224609375,130.5870056152344,-122.9499969482422,707.5980224609375,-0.9509999752044678,0.9530000090599059,0.6705562415125248,102.3134044647217,-21.516249465942373,123.8296539306641,0.0038263932318003493,-0.0008046807919347222,0.004631074023735072,2.9749999046325684,260.4549385872685,1.4042035778376698,80.45493858726847,3.739874801174966e-05,0.03333333333333333,1.4092745231876171,910.7149796485901,-197.6359847068786,1108.3509643554692,9.407822520435216,-2.017178971254106,11.42500149168932
