alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr,ForcePiedAr,ForcePiedAv,ForcePiedAv,ForcePiedAv,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
3.904592073088566+0i,-118.4090494532782,0.03517266958649986,0.08043063724949552,0.1450921699278131,0.1432967515518226,3040.277500898709,-52.058958790407154,385.9727483602886,-52.860157961484276,1109.678737097699,1570.241837927392,1819.568021997557,385.9727483602886,1570.241837927392,0.9820226492506868,0.5931621063123218,0.6434329056178002,347.2280890660633,68.51016283395123,278.71792623211206,835.9350029564633,164.9349375080386,671.0000654484252,4.456946889074403,255.36424625792517,-8.109423725284769,-460.9188787605476,2.407452130974978,22.26666666666667,1133.496860742671
4.329625611513904+0i,-114.5591973911449,0.032849919464705085,0.07878929593581366,0.144434667817611,0.1451370089872187,3036.686814671225,-45.60209333941832,370.7019689539421,-59.82143175798882,1113.670013846267,1593.805461249158,1812.946252416662,370.7019689539421,1593.805461249158,0.9800275937870484,0.5995288088630155,0.6469246089889561,348.70006886105034,65.79959948932472,282.9004693717256,830.851795240774,156.781487139924,674.0703081008502,4.466917323665536,255.93551007990828,-8.099453290693637,-460.3476149385644,2.382711876010128,22.27,1160.637948107923
4.788961885139029+0i,-110.4625945850264,0.03059700340861508,0.07710528672943984,0.1438124726788431,0.1469180921089434,3045.830968180691,-54.832053410146955,365.6142450791683,-59.75020875840693,1118.439222845365,1598.695823992705,1824.629637012355,365.6142450791683,1598.695823992705,0.9762724337802506,0.5984642026977305,0.6449176233325835,348.6650372602575,64.89652850155238,283.76850875870514,803.2083342696138,149.50002721008102,653.7083070595328,4.475465198632765,256.4252672393361,-8.090905415726407,-459.8578577791367,2.30366755606203,22.27333333333333,1190.059619131974
5.280038533448836+0i,-107.1285998830184,0.028215874662974188,0.07733339683635045,0.14324020251394,0.1483199689035121,3040.946657232163,-53.972726608252565,355.452470205059,-70.54233722221545,1119.702058961884,1590.133896588231,1836.038629703572,355.452470205059,1590.133896588231,0.9701691575121444,0.5945393258900503,0.639796282570817,345.34158010580904,63.092813461397974,282.24876664441103,764.4931822833908,139.67048430003157,624.8226979833593,4.4813319062757575,256.7614048269167,-8.085038708083415,-459.5217201915561,2.213730481134528,22.27666666666667,1227.179898424959
5.839377137787392+0i,-102.8546658666685,0.025898263822478368,0.07543036713134244,0.1426317771633685,0.1502090801061571,3030.8616798083613,-65.07398398509794,342.7617517435515,-71.94784342544976,1125.478498142247,1589.039117701517,1833.55680907975,342.7617517435515,1589.039117701517,0.962203941012317,0.5941141586835962,0.6373767837426402,342.8946543264997,60.84021093448039,282.0544433920193,740.9902322920518,131.474788143275,609.515444148777,4.490189643865875,257.2689158068648,-8.076180970493297,-459.014209211608,2.160985080818702,22.28,1273.715982262943
6.515603597895904+0i,-98.55059823485344,0.0236661910726838,0.07393372551380485,0.1420994073004336,0.1520678808013365,3034.33047437093,-65.94780937758904,337.79041309936747,-83.27440371599656,1142.915807058839,1562.9261000019958,1853.279852208848,337.79041309936747,1562.9261000019958,0.9539434209259504,0.5831310153551854,0.6264039230912762,337.37718107549216,59.95779832513772,277.41938275035443,736.2680756825661,130.84765440948593,605.4204212730801,4.493665130722636,257.4680465355104,-8.072705483636536,-458.81507848296235,2.182329205951298,22.28333333333333,1327.13541607715
7.122815530621711+0i,-93.93731725950813,0.02168043827204293,0.07256626223151819,0.1416248732973512,0.1538258569576859,3041.481519253693,-69.41186638197442,340.6970417643479,-85.56682794717202,1145.642661407331,1554.5910740362851,1863.1818422345261,340.6970417643479,1554.5910740362851,0.9514815272732318,0.5793338420564274,0.6231463527898373,336.4136405546122,60.47372491317175,275.93991564144056,770.5259696735893,138.5097686635903,632.0162010099992,4.5010614301916085,257.8918232790973,-8.065309184167564,-458.39130173937554,2.290412387569359,22.28666666666667,1383.429567321788
7.739946417920245+0i,-89.23535103226897,0.01972799590184466,0.07142482309630792,0.141119956635308,0.1556141249132896,3033.481273384727,-74.50302916438271,332.55150899185134,-88.4943522904141,1149.28776927311,1551.511992920151,1860.582854580141,332.55150899185134,1551.511992920151,0.9444877229005344,0.5786235640195767,0.6210895443602933,334.42127158938035,59.027892846053604,275.3933787433268,826.3077242935361,145.8495853916672,680.458138901869,4.508651362980689,258.3266943946996,-8.057719251378485,-457.9564306237732,2.470858747610167,22.29,1439.225029691092
8.382524528937559+0i,-84.39499128070946,0.01778865581309282,0.07012246731217185,0.1407483386423736,0.1573855394379098,3029.401243690076,-84.58744806120852,321.12504190172,-90.33663319693876,1117.816067061583,1564.450965575149,1874.452377914908,321.12504190172,1564.450965575149,0.9331047676975924,0.5826080962304212,0.6224253097552944,334.6897413271443,56.9996949375553,277.690046389589,901.9522628804491,153.6079463582103,748.3443165222387,4.5177520068967505,258.84812288194144,-8.048618607462421,-457.43500213653135,2.6948906748797863,22.29333333333333,1491.736504954972
9.063609819927173+0i,-79.33279256046904,0.01588008612385037,0.0687151296888621,0.14037768945838197,0.1590329511079254,3024.541818611961,-94.04198904423508,309.84803899538065,-97.19639101081785,1103.896528247431,1575.9583075582918,1874.794619077911,309.84803899538065,1575.9583075582918,0.9164982445943288,0.5866293041972781,0.6235014953171044,334.73062651327683,54.99802692168007,279.7325995915967,980.7517774214103,161.14274699022448,819.6090304311857,4.526304774662981,259.338160378102,-8.04006583969619,-456.9449646403708,2.9299732373981313,22.29666666666667,1538.24638668901
9.757976061087975+0i,-73.84936626212124,0.01377861713087583,0.06659662314881422,0.1401023145359103,0.1602776419239189,3022.389391428941,-97.56793284921557,297.1082244434645,-105.43329450523079,1075.1975931481352,1596.813516510585,1882.292250283852,297.1082244434645,1596.813516510585,0.9002908418717985,0.5930871624061936,0.6266306209004497,336.1711090193438,52.73670983871494,283.4343991806288,1055.142191281976,165.5250141588508,889.6171771231254,4.535967702462091,259.8918053587306,-8.030402911897081,-456.3913196597422,3.1387057452972913,22.3,1576.8465556765132
10.41355289688475+0i,-68.50736593211451,0.01196031689182088,0.0652377864338118,0.1395511270846676,0.1615866787899787,3014.0249027217574,-109.2482338946146,283.0155026124231,-114.47861356128959,1032.016076084413,1616.775893172218,1885.700281467656,283.0155026124231,1616.775893172218,0.8728301532179574,0.6010823119985018,0.6303170866534882,337.21297275177386,50.235251713705104,286.9777210380688,1106.520411603127,164.840429920688,941.6799816824388,4.548251496673089,260.595614923428,-8.018119117686085,-455.6875100950448,3.2813696417831717,22.30333333333333,1608.087678987456
11.15491741432732+0i,-63.073626493567076,0.010081225641137571,0.06408906425787753,0.1392556961884099,0.1629937894152789,3014.011187724671,-118.9615319383725,272.1586676702979,-121.4961369125177,1011.6909181444321,1636.668576006683,1884.300719849743,272.1586676702979,1636.668576006683,0.8480829869978029,0.6077264526102389,0.6333179025516451,338.81683575266413,48.30816351147789,290.5086722411863,1129.460694729893,161.0373693491116,968.4233253807812,4.561703606209423,261.3663640254076,-8.004667008149749,-454.91676099306517,3.3335436009868102,22.30666666666667,1635.1963826383262
11.92460467012445+0i,-57.850903706728666,0.008230323955329109,0.06307977040654128,0.1390499778951535,0.1644780166549359,2996.238724563892,-129.8843156360927,253.40170479943643,-135.5244061453496,968.9523225089332,1636.741728509179,1889.27013587285,253.40170479943643,1636.741728509179,0.8035424646318509,0.6105233685631727,0.6308387305099428,335.5004594122793,44.97880260189996,290.5216568103793,1108.049213494767,148.550398214887,959.4988152798801,4.5731194615971535,262.02044435865633,-7.993251152762017,-454.2626806598165,3.302675696587176,22.31,1661.969163759271
12.71072645450958+0i,-52.245806197453426,0.006487498484068998,0.06208210970691112,0.1389048215466608,0.165980861008088,2986.74052000856,-139.4787240396205,234.50278559242284,-137.5940971116947,950.8726923822528,1649.015420470661,1888.1792589758802,234.50278559242284,1649.015420470661,0.7674069127562854,0.6150375074758377,0.6306266625591184,334.3244815761975,41.62424444265505,292.7002371335424,1077.407515832153,134.1399636422682,943.2675521898848,4.5835645537910565,262.6189040579919,-7.982806060568116,-453.66422096048086,3.2226402049668503,22.31333333333333,1690.4865427632958
13.52821401639127+0i,-46.527973714245604,0.004824621172174132,0.0612662964003827,0.1387535939211763,0.1673947791048213,2986.9166781817744,-152.95757672604668,219.45228569168393,-148.14123650084682,989.9626288301564,1636.072160724269,1879.291891733516,219.45228569168393,1636.072160724269,0.717681295936998,0.6102157783028613,0.6212173442834258,329.35558923883167,38.95278071027389,290.40280852855784,1031.771914064621,122.0273358787142,909.7445781859067,4.593281652246673,263.1756527886118,-7.9730889621125,-453.10747222986083,3.132698966637038,22.31666666666667,1720.9338912332041
14.3685846889192+0i,-40.74445780453601,0.002967912329145021,0.060480640860422076,0.1387160877139472,0.16878588965764801,2982.8913976011922,-164.8325682056085,200.2082317912571,-158.1473328129195,980.7381615340013,1634.760924407315,1882.4216552248708,200.2082317912571,1634.760924407315,0.6591230795366524,0.6101807662048526,0.6151645875120474,325.7070252252465,35.536961142948144,290.1700640822984,997.2194819460344,108.8037630026538,888.4157189433807,4.603255221811469,263.7470962313548,-7.963115392547704,-452.53602878711797,3.0617070087953913,22.32,1752.86975669809
15.23232854543418+0i,-34.92959899310216,0.001729645840941577,0.05987911159512521,0.1386791337828026,0.1701373257529341,2986.9624333790584,-167.4698159580405,192.24942121564567,-171.94715588316072,957.7477325091563,1648.346846519866,1882.831740460239,192.24942121564567,1648.346846519866,0.6251499562199841,0.6151839949798338,0.6162100491010536,326.70583752305333,34.12427226577711,292.58156525727617,988.1341960155818,103.210155642172,884.9240403734099,4.612792810245232,264.29355979534216,-7.95357780411394,-451.9895652231306,3.024537925331243,22.32333333333333,1785.713515279429
16.12575736152474+0i,-28.9431786948561,-9.04155135896568e-05,0.05959548653295613,0.1385414710953764,0.1714161207572032,2993.2137143448012,-193.30985512857066,171.4255537656,-174.374552077404,931.8548202415648,1657.4635040955359,1890.74958261718,171.4255537656,1657.4635040955359,0.5499555010149026,0.6181092670117272,0.6110118529446437,324.62780777035164,30.428035793394013,294.1997719769577,982.127596463474,92.05685077974377,890.0707456837301,4.623013871041085,264.8791834410912,-7.9433567433180885,-451.4039415773816,3.0253957700328966,22.32666666666667,1818.2391112869361
17.0489235781732+0i,-22.760264625830192,-0.001182680785687929,0.059120252811159686,0.1384028569929105,0.1726233399560665,2970.4104658053834,-181.2249995679518,164.3952424521356,-178.7353022329546,904.044712556081,1647.6048954828311,1892.915878201943,164.3952424521356,1647.6048954828311,0.5425419964823572,0.6176816912981737,0.6100167498041955,321.6300244834566,29.18015553525407,292.4498689482024,985.1195488684723,89.37580284355549,895.7437460249165,4.633065398446635,265.4550935390893,-7.9333052159125375,-450.82803147938347,3.0628967256728954,22.33,1848.6924447833758
17.98978367836836+0i,-16.34154885033013,-0.002441883082372302,0.058721361732876474,0.1384997872733844,0.1737094126391306,2990.156317390265,-205.09643315119732,145.3330397086299,-185.8543936537605,882.9360478165755,1665.2796888076502,1901.708539809275,145.3330397086299,1665.2796888076502,0.4648947487377792,0.6219435849437628,0.6055244396375029,321.3837593116396,25.79661454828181,295.5871447633578,1007.193092611014,80.84469495729506,926.3483976537192,4.643346068912608,266.0441325673544,-7.923024545446564,-450.2389924511184,3.1339265393132663,22.33333333333333,1876.203910740616
18.97927178305171+0i,-10.02051618395259,-0.003580919998471187,0.058462884182541114,0.1385763233176487,0.1747847308115751,2983.9867710615367,-199.9977556735642,131.8704585654352,-189.4108437148691,850.822370232266,1673.986675381304,1910.1649353295709,131.8704585654352,1673.986675381304,0.4318046015804697,0.6249500049330312,0.6051826876244213,320.53964127554633,23.407006395364753,297.1326348801815,1037.050337127677,75.72930379801535,961.3210333296615,4.654101480608051,266.66037226442893,-7.9122691337511215,-449.62275275404386,3.23532631720953,22.33666666666667,1902.26350252423
19.98742547746517+0i,-3.625244162592224,-0.0046275340379039204,0.05839795284559905,0.1388185267887398,0.1758841198115327,2991.403843821015,-213.53420646151278,119.75969210922591,-194.4342547495008,831.8534066777343,1682.097157205419,1911.633725549061,119.75969210922591,1682.097157205419,0.3830591082447534,0.6279378873693883,0.6023449000496955,319.8295907533494,21.25734534938759,298.57224540396186,1075.3991677134732,71.47597394813565,1003.9231937653379,4.664678181434819,267.2663725829752,-7.901692432924354,-449.0167524354976,3.362412981176637,22.34,1930.432214143012
21.01602920271461+0i,2.425075239244876,-0.00536149033715423,0.059172605774442465,0.1388414462997795,0.1768167046751839,2981.7317303351283,-211.44730403365932,114.9507878194442,-193.9160638402617,816.8812554203181,1681.5826884175822,1909.9950282275738,114.9507878194442,1681.5826884175822,0.3719192757504888,0.6291800943647182,0.6025134514818029,318.88469203207217,20.403764837951353,298.48092719412085,1116.4008074522071,71.43265295990699,1044.9681544922998,4.6743267352330475,267.8191939940187,-7.892043879126124,-448.4639310244541,3.500954531050125,22.34333333333333,1963.6458514227759
22.04024682562896+0i,8.943257136434994,-0.006035485075669272,0.05957293244922535,0.1387750337072846,0.1776844937905159,2998.265904712362,-223.3039407510025,108.85497563842051,-202.7787000321861,798.9040755182863,1698.539381957577,1909.5032361452381,108.85497563842051,1698.539381957577,0.339454436919495,0.6343538781314174,0.6028132310597681,320.8124984732896,19.32175817581964,301.49074029746987,1162.215148411043,69.99739770968486,1092.217750701358,4.686543236330057,268.5191479472942,-7.879827378029116,-447.7639770711786,3.6227240333275486,22.34666666666667,2001.2373532091392
23.08478964522557+0i,16.02572848334137,-0.006814800968945453,0.059600287784890085,0.1387592610972415,0.1785411424246039,2980.387451396648,-219.568636306031,97.88063075831808,-195.289245981189,753.2372937178563,1720.483002749605,1898.687869943072,97.88063075831808,1720.483002749605,0.3160254378809979,0.6442155550118497,0.6101098139625485,322.7595449476563,17.37381195960146,305.3857329880549,1195.583469003113,64.35701963775162,1131.226449365362,4.7040910112748895,269.5245613914786,-7.862279603084282,-446.75856362699415,3.7042544139074423,22.35,2039.509737137922
24.17094621721517+0i,22.95157206921331,-0.00728620423712635,0.05958453460794225,0.1389447569594542,0.1793362873915067,2989.851449380105,-217.4036724237185,82.80813620116805,-197.1675360727187,730.8874578059751,1746.82493451289,1903.439954652185,82.80813620116805,1746.82493451289,0.2715435664443319,0.650611273893509,0.6119478180407261,324.7598700517453,14.69844417570733,310.06142587603784,1217.716859407265,55.11316184774766,1162.603697559517,4.713041206248014,270.0373697892578,-7.853329408111159,-446.24575522921504,3.749591534241103,22.35333333333333,2075.4851490338683
