alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
0.3656746917964491+0i,0.007470148010156662,0.2874541858343981,0.4043612199667322,1.033359154370417e-05,3.019939376763814e-06,919.2413348154602,-76.03400514358403,-284.8659808216159,41.823945579988276,-19.53748122044985,618.6936283449422,55.1173161778434,-284.8659808216159,618.6936283449422,-0.956599386809584,0.9955628916809586,0.3631556098272529,59.25440743539043,-50.56371159583683,109.8181190312273,-0.6125769114204336,0.5227317868819255,-1.135308698302359,4.430629987055875,253.85639884240416,-8.135740627303298,-462.4267261760687,-0.01033808180578588,0.003333333333333334,0.8070945956697496
0.3649258383238987+0i,0.02112498932177687,0.28744896515968604,0.4043240658298995,-2.137824988257542e-06,-2.9445376315051508e-05,919.24133481546,-76.12129990237985,-284.8530461494657,41.75319379467847,-19.62038055808532,618.6731283483876,55.317613796083,-284.8530461494657,618.6731283483876,-0.9565559512985696,0.9955299043752642,0.3631473798618261,59.25306459030865,-50.56141569153016,109.8144802818388,-0.5138077024277095,0.4384388386926828,-0.9522465411203924,4.430268506481873,253.83568753113792,-8.1361021078773,-462.4474374873349,-0.008671411444797189,0.006666666666666667,0.3625187670056118
0.3689362891054178+0i,0.017812728964401,0.2874228421354185,0.4042984202897562,1.397795569632598e-05,1.1865047862130721e-05,920.6874516763963,-81.31922353405022,-284.4373757920984,44.999697954208145,-19.906847222137877,618.6597778099173,55.36455746753282,-284.4373757920984,618.6597778099173,-0.9505441085493936,0.9955084215280581,0.3630139646296509,59.32447635816283,-50.48763420309746,109.8121105612603,-0.2950175608194084,0.2510724006094138,-0.5460899614288222,4.430474175493264,253.84747149746718,-8.13589643886591,-462.43565352100546,-0.004972948417416839,0.01,-0.1087452302262475
0.3722823717060317+0i,-0.0003232710708402919,0.2874396934307438,0.4043643249499737,3.577543623800583e-05,6.580768042468987e-06,923.6417373401416,-74.69442721028382,-288.81901528024935,41.01479120528531,-25.07717468565258,619.2244830523301,58.78687397739024,-288.81901528024935,619.2244830523301,-0.9591246883096242,0.9947157010600616,0.3577203740527862,58.64697052954434,-51.26537521224425,109.9123457417886,-0.028702057761852768,0.02508947601621874,-0.05379153377807152,4.430368037047491,253.8413902124804,-8.136002577311682,-462.4417348059924,-0.0004894039283306826,0.013333333333333329,-0.3637936593704524
0.3732846066726492+0i,-0.01022288963366691,0.2874534236316025,0.4043012692081306,6.488318151801065e-05,1.025386543157536e-05,928.251531093252,-76.352439945675,-285.61492561130484,46.887462758304366,-15.93455285558093,625.7955422397324,60.47005042700811,-285.61492561130484,625.7955422397324,-0.9541511190492892,0.9950443141921068,0.3664746086955316,60.382059451545885,-50.69664929600661,111.07870874755251,0.2392330934819026,-0.2008595988678268,0.4400926923497293,4.430502919062841,253.8491183826921,-8.135867695296332,-462.43400663578063,0.003961989631603692,0.01666666666666667,-0.3165274047549132
0.3727234369735923+0i,0.003084136908910295,0.2874317027811467,0.4042440645039873,5.627145594030991e-05,1.0103588209270379e-05,918.8021084903846,-80.30128866830854,-285.93054757905185,45.331119317808415,-18.40036317392466,615.6271354489037,55.19098244808017,-285.93054757905185,615.6271354489037,-0.9517308114880604,0.9955644534277192,0.3588330771373085,58.521144346898716,-50.75267219528172,109.2738165421804,0.4849549113013271,-0.4205788850756214,0.9055337963769484,4.430474939680277,253.84751528215781,-8.135895674678897,-462.4356097363151,0.008286832335790214,0.02,-0.05991345098246007
0.3764407749995879+0i,-0.006552090976754243,0.2874287376056127,0.4042443384398919,6.797381295084448e-05,4.242574392743226e-05,926.3675773752028,-76.0710889490884,-284.981506962919,41.7133153644143,-16.26367036114101,625.8067649957401,55.49328745377458,-284.981506962919,625.8067649957401,-0.9566517216264792,0.99575784105985,0.3679157888907612,60.49648330082574,-50.58421748591813,111.0807007867439,0.7428550807685156,-0.6211392946472472,1.363994375415763,4.430365790846975,253.84126151467086,-8.136004823512199,-462.4418635038018,0.01227931013898086,0.02333333333333333,0.2616330898293577
0.3792369145580362+0i,0.012939894997259671,0.2874287690025915,0.4042465051935067,7.018474604944536e-05,4.708787054549801e-05,927.4248097332913,-79.88955041125091,-288.4235029829348,44.139551647030814,-22.99662116026512,621.9822498552637,55.80696078291614,-288.4235029829348,621.9822498552637,-0.9534009708920026,0.9953242632065996,0.3596612289984497,59.206677569838384,-51.19517177947093,110.40184934930927,0.8782967186022743,-0.7594506773184538,1.637747395920728,4.430454247902984,253.8463297306483,-8.13591636645619,-462.43679528782445,0.014834419944714218,0.02666666666666667,0.5619599325029522
0.3840220184291924+0i,0.0049791002762731296,0.2869084396698702,0.4031671054665563,8.353650993164763e-05,3.857112254543327e-05,916.658940796214,-77.54978977708997,-281.8282850047946,47.57737917764947,-18.711934171316198,617.8360563226756,54.405417064039256,-281.8282850047946,617.8360563226756,-0.9516406780899602,0.9956922603008321,0.3665570217708488,59.6413794089239,-50.02452058835104,109.66589999727492,0.8883844056818694,-0.7451370916104794,1.633521497292349,4.430786365425241,253.865358662976,-8.135584248933933,-462.41776635549684,0.01489543693466191,0.03,0.8324253514174061
0.389910570214867+0i,0.005156877440981589,0.287368364513075,0.4041462314988163,0.0001008242090055345,4.1985302211416935e-05,921.2607289358459,-77.59907072821245,-281.8273282940172,47.50263552059626,-17.579498965360493,622.1797689920412,57.851996155270655,-281.8273282940172,622.1797689920412,-0.9516374475948626,0.9953111244268092,0.3694420374253523,60.41255822389928,-50.02435077218804,110.4369089960873,0.7894345719030817,-0.6536877943524858,1.443122366255568,4.4307117576105215,253.8610839500739,-8.13565885674865,-462.4220410683988,0.0130673918654016,0.03333333333333333,1.089941422235468
0.3880427932769219+0i,0.01824814422639065,0.286877903961546,0.4030549483327098,0.0001057220330305808,3.01992181152011e-05,928.1461374846756,-79.83563405130174,-288.5429191618452,44.170841617273496,-18.450178946105034,622.7542839092753,55.799257846116845,-288.5429191618452,622.7542839092753,-0.9534673257728258,0.9955765049902342,0.3600848522121314,59.32251724266883,-51.21636815122754,110.53888539389641,0.6610420036091335,-0.5707136546781392,1.2317556582872728,4.430694459523083,253.86009284267,-8.135676154836089,-462.4230321758027,0.01114318869688265,0.03666666666666667,1.344275915804612
0.3915471163766762+0i,0.03107736079712708,0.2868541535627116,0.4029993956429092,9.954325614811022e-05,1.682809183151113e-05,917.4479942245924,-76.38603364575751,-285.73559604836134,46.758178956262704,-19.49897095932247,615.2252470620298,55.2097669548845,-285.73559604836134,615.2252470620298,-0.9542243323492096,0.9955017247857956,0.3591371424732865,58.48441305492614,-50.718068298584136,109.20248135351031,0.5953658461957969,-0.5163051841119465,1.111671030307743,4.430639321692025,253.85693367765893,-8.135731292667147,-462.4261913408139,0.01017990632199136,0.04,1.634433229967974
0.3957626049502193+0i,-0.005934040712247679,0.2868358474330701,0.4029745178399614,0.00011645908097671079,4.9220035035796306e-05,918.256415991058,-76.25022399610313,-285.7718677590065,46.75817813625754,-18.979278418009734,615.564287062184,60.42101957625409,-285.7718677590065,615.564287062184,-0.9543454630355932,0.9947490825637996,0.3591506833603099,58.538154426314,-50.724506527223646,109.26266095353772,0.5672164272510135,-0.4915046203354348,1.058721047586448,4.430685535151769,253.85958151385879,-8.135685079207406,-462.4235435046138,0.009689687568900174,0.04333333333333333,1.973007906688455
0.3916214066085259+0i,0.027846975158354333,0.2873548539198925,0.4040727611224439,0.00011076121967085181,3.8099391068163735e-05,917.5367766384572,-76.24130665885995,-285.76341066278815,46.824358723525954,-22.01139542460249,615.0116215003702,57.58802496324612,-285.76341066278815,615.0116215003702,-0.9543172202576392,0.9950131120276082,0.3588392522464721,58.441557423670865,-50.72300539264489,109.16456281631572,0.4875901637201981,-0.4231926662132875,0.9107828299334856,4.4307241717243375,253.8617952264019,-8.135646442634835,-462.4213297920708,0.008343209613416416,0.04666666666666667,2.210515646158678
0.3970133610771356+0i,0.03881789969364036,0.2873392215144248,0.4040801903527897,0.0001013693342284128,4.348604728618422e-05,910.7205832193199,-76.20566567077863,-285.77747692856497,46.79652214177882,-21.18417005124229,608.6457545880702,52.5558488593125,-285.77747692856497,608.6457545880702,-0.9543641950597128,0.9956942015719202,0.3545195789011305,57.30911928456221,-50.72550215482028,108.03462143938248,0.3159022494349479,-0.2796116994026396,0.5955139488375876,4.430953281988327,253.8749222775716,-8.135417332370846,-462.4082027409012,0.005512250988649286,0.05,2.131911093857192
0.401669197520744+0i,0.08355133708187168,0.287364359760627,0.4041111862340168,8.596236132102364e-05,2.744144846908436e-05,917.2427893738776,-76.07005050319006,-285.8110108201495,46.81236796996628,-14.39737364552068,615.0145609931526,56.803565330696536,-285.8110108201495,615.0145609931526,-0.9544761827005624,0.9954913585085872,0.3589055743874769,58.43363015570804,-50.73145442057655,109.1650845762846,0.1524966262801031,-0.1323959443355758,0.28489257061567896,4.431088784782472,253.8826860157884,-8.135281829576702,-462.4004390026844,0.002609740758425337,0.05333333333333334,1.7259569352166493
